CompanyLogo,Company,Code,Rank,MarketCap,Country,Categories,Description
https://companiesmarketcap.com/img/company-logos/256/6860.HK.png,FingerTango,6860.HK,#8290,$19.89 M,🇨🇳 China,"Video games, Entertainment",No description
https://companiesmarketcap.com/img/company-logos/256/JZ.png,Jianzhi Education Technology Group,JZ,#8291,$19.78 M,🇨🇳 China,Education,No description
https://companiesmarketcap.com/img/company-logos/256/EKSO.png,Ekso Bionics,EKSO,#8292,$19.62 M,🇺🇸 USA,Tech,No description
https://companiesmarketcap.com/img/company-logos/256/EPOW.png,Sunrise New Energy,EPOW,#8293,$19.6 M,🇨🇳 China,No categories,No description
https://companiesmarketcap.com/img/company-logos/256/ULY.png,Urgent.ly Inc.,ULY,#8294,$19.46 M,🇺🇸 USA,"Software, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/PMEC.png,Primech Holdings,PMEC,#8295,$19.37 M,🇸🇬 Singapore,No categories,No description
https://companiesmarketcap.com/img/company-logos/256/CMC.V.png,Cielo Waste Solutions,CMC.V,#8296,$19.32 M,🇨🇦 Canada,"Waste & Recycling, Renewable energy, Energy, Biofuel",No description
https://companiesmarketcap.com/img/company-logos/256/UCAR.png,U Power,UCAR,#8297,$19.31 M,🇨🇳 China,"Electric Vehicles, Manufacturing",No description
https://companiesmarketcap.com/img/company-logos/256/LAES.png,SEALSQ,LAES,#8298,$19.22 M,🇨🇭 Switzerland,"Semiconductors, Tech, Tech Hardware",No description
https://companiesmarketcap.com/img/company-logos/256/2022.HK.png,Digital Hollywood Interactive,2022.HK,#8299,$19.2 M,🇨🇳 China,"Video games, Entertainment",No description
https://companiesmarketcap.com/img/company-logos/256/VIRX.png,Viracta Therapeutics,VIRX,#8300,$19.17 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/OMIC.png,Singular Genomics Systems,OMIC,#8301,$18.81 M,🇺🇸 USA,"Biotech, Genomics, Scientific & Technical Instruments",No description
https://companiesmarketcap.com/img/company-logos/256/BBGI.png,Beasley Broadcast Group,BBGI,#8302,$18.47 M,🇺🇸 USA,Media/Press,No description
https://companiesmarketcap.com/img/company-logos/256/IDEX.png,Ideanomics,IDEX,#8303,$18.46 M,🇺🇸 USA,No categories,No description
https://companiesmarketcap.com/img/company-logos/256/FRETAIL.NS.png,Future Retail,FRETAIL.NS,#8304,$18.31 M,🇮🇳 India,Retail,No description
https://companiesmarketcap.com/img/company-logos/256/3907.T.png,Silicon Studio,3907.T,#8305,$18.26 M,🇯🇵 Japan,"Video games, Entertainment, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/NYMX.png,Nymox Pharmaceutical,NYMX,#8306,$18.25 M,Bahamas,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/3810.T.png,CyberStep,3810.T,#8307,$18.23 M,🇯🇵 Japan,"Video games, Entertainment, Internet",No description
https://companiesmarketcap.com/img/company-logos/256/VRAR.png,The Glimpse Group,VRAR,#8308,$18.14 M,🇺🇸 USA,"Software, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/LASE.png,Laser Photonics,LASE,#8309,$17.84 M,🇺🇸 USA,"Machinery manufacturing, Manufacturing",No description
https://companiesmarketcap.com/img/company-logos/256/6169.TWO.png,InterServ International,6169.TWO,#8310,$17.79 M,🇹🇼 Taiwan,"Video games, Entertainment",No description
https://companiesmarketcap.com/img/company-logos/256/ALPSQ.png,Alpine Summit Energy Partners,ALPSQ,#8311,$17.78 M,🇺🇸 USA,"Oil&Gas, Energy",No description
https://companiesmarketcap.com/img/company-logos/256/BANL.png,CBL International,BANL,#8312,$17.74 M,🇲🇾 Malaysia,"Oil&Gas, Energy",No description
https://companiesmarketcap.com/img/company-logos/256/ANY.png,Sphere 3D,ANY,#8313,$17.7 M,🇨🇦 Canada,"Software, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/GLYC.png,GlycoMimetics,GLYC,#8314,$17.59 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/VIAO.png,VIA optronics AG,VIAO,#8315,$17.46 M,🇩🇪 Germany,"Electronics, Tech Hardware, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/FCUV.png,Focus Universal,FCUV,#8316,$17.38 M,🇺🇸 USA,"IoT, Tech, Tech Hardware",No description
https://companiesmarketcap.com/img/company-logos/256/RGF.png,Real Good Food plc,RGF,#8317,$17.3 M,🇬🇧 UK,Food,No description
https://companiesmarketcap.com/img/company-logos/256/MBOT.png,Microbot Medical,MBOT,#8318,$17.24 M,🇺🇸 USA,& supplies,No description
https://companiesmarketcap.com/img/company-logos/256/ZKIN.png,ZK International Group,ZKIN,#8319,$17.17 M,🇨🇳 China,Steel industry,No description
https://companiesmarketcap.com/img/company-logos/256/LL.png,LL Flooring,LL,#8320,$17.16 M,🇺🇸 USA,Retail,No description
https://companiesmarketcap.com/img/company-logos/256/AYTU.png,Aytu BioScience,AYTU,#8321,$17.14 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/3928.T.png,Mynet,3928.T,#8322,$17.09 M,🇯🇵 Japan,"Video games, Entertainment",No description
https://companiesmarketcap.com/img/company-logos/256/GIF.WA.png,Gaming Factory,GIF.WA,#8323,$17.08 M,🇵🇱 Poland,"Video games, Entertainment",No description
https://companiesmarketcap.com/img/company-logos/256/AINC.png,Ashford Inc,AINC,#8324,$17 M,🇺🇸 USA,"Financial services, Management",No description
https://companiesmarketcap.com/img/company-logos/256/UGRO.png,Urban-gro,UGRO,#8325,$16.99 M,🇺🇸 USA,"Cannabis, Agriculture",No description
https://companiesmarketcap.com/img/company-logos/256/SYBX.png,Synlogic,SYBX,#8326,$16.99 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/3672.T.png,AltPlus,3672.T,#8327,$16.89 M,🇯🇵 Japan,"Video games, Entertainment",No description
https://companiesmarketcap.com/img/company-logos/256/GRFX.png,Graphex Group,GRFX,#8328,$16.89 M,🇭🇰 Hong Kong,Batteries,No description
https://companiesmarketcap.com/img/company-logos/256/SCB.LS.png,Sporting Clube de Braga,SCB.LS,#8329,$16.88 M,🇵🇹 Portugal,Football,No description
https://companiesmarketcap.com/img/company-logos/256/PT.png,Pintec Technology,PT,#8330,$16.82 M,🇨🇳 China,"Financial services, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/CWD.png,CaliberCos,CWD,#8331,$16.8 M,🇺🇸 USA,"Financial services, Management",No description
https://companiesmarketcap.com/img/company-logos/256/ZONE.png,CleanCore Solutions,ZONE,#8332,$16.78 M,🇺🇸 USA,No categories,No description
https://companiesmarketcap.com/img/company-logos/256/VRM.png,Vroom,VRM,#8333,$16.73 M,🇺🇸 USA,"Used car retailer, Internet, Car retail","Vroom is an American used car retailer and e-commerce company that enables consumers to buy, sell and finance cars online."
https://companiesmarketcap.com/img/company-logos/256/IBIO.png,iBio,IBIO,#8334,$16.72 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/HLGN.png,Heliogen,HLGN,#8335,$16.67 M,🇺🇸 USA,"Renewable energy, Energy",No description
https://companiesmarketcap.com/img/company-logos/256/VNCE.png,Vince Holding,VNCE,#8336,$16.67 M,🇺🇸 USA,Clothing,No description
https://companiesmarketcap.com/img/company-logos/256/SRNEQ.png,Sorrento Therapeutics,SRNEQ,#8337,$16.53 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/LYRA.png,Lyra Therapeutics,LYRA,#8338,$16.53 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/CONN.png,Conn's,CONN,#8339,$16.42 M,🇺🇸 USA,"Retail, Furniture",No description
https://companiesmarketcap.com/img/company-logos/256/FRSX.png,Foresight Autonomous Holdings,FRSX,#8340,$16.33 M,🇮🇱 Israel,"Software, Tech, Automotive Suppliers",No description
https://companiesmarketcap.com/img/company-logos/256/TLIS.png,Talis Biomedical,TLIS,#8341,$15.85 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/DPRO.png,Draganfly,DPRO,#8342,$15.69 M,🇨🇦 Canada,Aerospace,No description
https://companiesmarketcap.com/img/company-logos/256/MEP.NS.png,MEP Infrastructure,MEP.NS,#8343,$15.61 M,🇮🇳 India,No categories,No description
https://companiesmarketcap.com/img/company-logos/256/CARA.png,Cara Therapeutics,CARA,#8344,$15.6 M,🇺🇸 USA,"Pharmaceuticals, Cannabis",No description
https://companiesmarketcap.com/img/company-logos/256/PLAY.IC.png,Fly Play,PLAY.IC,#8345,$15.4 M,🇮🇸 Iceland,"Airlines, Travel, Transportation",No description
https://companiesmarketcap.com/img/company-logos/256/ATPC.png,Agape ATP,ATPC,#8346,$15.39 M,🇲🇾 Malaysia,No categories,No description
https://companiesmarketcap.com/img/company-logos/256/DLPN.png,Dolphin Entertainment,DLPN,#8347,$15.18 M,🇺🇸 USA,Entertainment,No description
https://companiesmarketcap.com/img/company-logos/256/ZOMD.V.png,Zoomd Technologies,ZOMD.V,#8348,$15.14 M,🇨🇦 Canada,"Tech, Advertising",No description
https://companiesmarketcap.com/img/company-logos/256/TLPH.png,Talphera,TLPH,#8349,$15.09 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/JL.png,J-Long Group,JL,#8350,$15.07 M,🇭🇰 Hong Kong,No categories,No description
https://companiesmarketcap.com/img/company-logos/256/ALWIT.PA.png,Witbe S.A.,ALWIT.PA,#8351,$14.89 M,🇫🇷 France,"Software, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/CTNT.png,Cheetah Net Supply Chain Service,CTNT,#8352,$14.87 M,🇺🇸 USA,No categories,No description
https://companiesmarketcap.com/img/company-logos/256/8267.HK.png,Linekong Interactive,8267.HK,#8353,$14.83 M,🇨🇳 China,"Video games, Entertainment",No description
https://companiesmarketcap.com/img/company-logos/256/SPQ.AX.png,Superior Resources,SPQ.AX,#8354,$14.83 M,🇦🇺 Australia,Mining,No description
https://companiesmarketcap.com/img/company-logos/256/CANF.png,Can Fite Biopharma,CANF,#8355,$14.77 M,🇮🇱 Israel,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/MODAIRY.BO.png,Modern Dairies Limited,MODAIRY.BO,#8356,$14.68 M,🇮🇳 India,No categories,No description
https://companiesmarketcap.com/img/company-logos/256/SNTI.png,Senti Biosciences,SNTI,#8357,$14.64 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/FXLV.png,F45 Training,FXLV,#8358,$14.62 M,🇺🇸 USA,No categories,No description
https://companiesmarketcap.com/img/company-logos/256/SEAC.png,SeaChange,SEAC,#8359,$14.6 M,🇺🇸 USA,"Software, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/LADYLU.ST.png,LL Lucky Games,LADYLU.ST,#8360,$14.53 M,🇸🇪 Sweden,"Video games, Entertainment",No description
https://companiesmarketcap.com/img/company-logos/256/0484.HK.png,Forgame,0484.HK,#8361,$14.49 M,🇨🇳 China,"Video games, Entertainment",No description
https://companiesmarketcap.com/img/company-logos/256/LUXH.png,LuxUrban Hotels,LUXH,#8362,$14.47 M,🇺🇸 USA,"Hotels, Travel",No description
https://companiesmarketcap.com/img/company-logos/256/PEV.png,Phoenix Motor,PEV,#8363,$14.45 M,🇺🇸 USA,"Automakers, Electric Vehicles, Specialty Vehicles",No description
https://companiesmarketcap.com/img/company-logos/256/ASTC.png,Astrotech,ASTC,#8364,$14.44 M,🇺🇸 USA,Aerospace,No description
https://companiesmarketcap.com/img/company-logos/256/LUMO.png,Lumos Pharma,LUMO,#8365,$14.44 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/ULG.WA.png,Ultimate Games,ULG.WA,#8367,$14.34 M,🇵🇱 Poland,"Video games, Entertainment",No description
https://companiesmarketcap.com/img/company-logos/256/OP.png,OceanPal,OP,#8366,$14.38 M,🇬🇷 Greece,"Transportation, Maritime transportation",No description
https://companiesmarketcap.com/img/company-logos/256/XELA.png,Exela Technologies,XELA,#8368,$14.32 M,🇺🇸 USA,"Software, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/GSUN.png,Golden Sun Education Group,GSUN,#8369,$14.32 M,🇨🇳 China,Education,No description
https://companiesmarketcap.com/img/company-logos/256/3935.T.png,Edia,3935.T,#8370,$14.22 M,🇯🇵 Japan,"Video games, Entertainment",No description
https://companiesmarketcap.com/img/company-logos/256/PMD.png,Psychemedics,PMD,#8371,$14.19 M,🇺🇸 USA,"Diagnostics and Testing, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/FAZE.png,FaZe Clan,FAZE,#8372,$14.12 M,🇺🇸 USA,"Entertainment, Esports",No description
https://companiesmarketcap.com/img/company-logos/256/WAVE.png,Eco Wave Power Global,WAVE,#8373,$14.09 M,🇮🇱 Israel,"Renewable energy, Energy",No description
https://companiesmarketcap.com/img/company-logos/256/3664.T.png,Mobcast,3664.T,#8374,$14.09 M,🇯🇵 Japan,"Video games, Entertainment",No description
https://companiesmarketcap.com/img/company-logos/256/REBN.png,Reborn Coffee,REBN,#8375,$14.04 M,🇺🇸 USA,Beverages,No description
https://companiesmarketcap.com/img/company-logos/256/GIGM.png,GigaMedia,GIGM,#8376,$14.03 M,🇹🇼 Taiwan,"Video games, Entertainment",No description
https://companiesmarketcap.com/img/company-logos/256/SOS.png,SOS Limited,SOS,#8377,$14.03 M,🇨🇳 China,"Tech, Software, Bitcoin, Bitcoin mining",No description
https://companiesmarketcap.com/img/company-logos/256/AKTS.png,Akoustis Technologies,AKTS,#8378,$13.86 M,🇺🇸 USA,No categories,No description
https://companiesmarketcap.com/img/company-logos/256/MAXN.png,Maxeon Solar Technologies,MAXN,#8379,$13.81 M,🇸🇬 Singapore,"Energy, Renewable energy, Manufacturing",No description
https://companiesmarketcap.com/img/company-logos/256/DDC.png,DDC Enterprise,DDC,#8380,$13.81 M,🇭🇰 Hong Kong,Food,No description
https://companiesmarketcap.com/img/company-logos/256/YJ.png,Yunji,YJ,#8381,$13.76 M,🇨🇳 China,"E-Commerce, Internet, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/KITT.png,Nauticus Robotics,KITT,#8382,$13.72 M,🇺🇸 USA,Robotics,No description
https://companiesmarketcap.com/img/company-logos/256/AUST.png,Austin Gold,AUST,#8383,$13.66 M,🇺🇸 USA,"Mining, Gold mining",No description
https://companiesmarketcap.com/img/company-logos/256/BFRG.png,Bullfrog AI,BFRG,#8384,$13.65 M,🇺🇸 USA,"Biotech, Pharmaceuticals, AI",No description
https://companiesmarketcap.com/img/company-logos/256/1792.HK.png,CMON,1792.HK,#8385,$13.59 M,🇸🇬 Singapore,"Video games, Entertainment",No description
https://companiesmarketcap.com/img/company-logos/256/TPET.png,Trio Petroleum,TPET,#8386,$13.58 M,🇺🇸 USA,"Oil&Gas, Energy",No description
https://companiesmarketcap.com/img/company-logos/256/APTO.png,Aptose Biosciences,APTO,#8387,$13.28 M,🇨🇦 Canada,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/OEIHC.AE.png,Oman & Emirates Investment Holding Co.,OEIHC.AE,#8388,$13.27 M,🇴🇲 Oman,Investment,No description
https://companiesmarketcap.com/img/company-logos/256/WETG.png,WeTrade Group,WETG,#8389,$13.25 M,🇨🇳 China,"Software, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/VAPO.png,Vapotherm,VAPO,#8390,$13.17 M,🇺🇸 USA,devices,No description
https://companiesmarketcap.com/img/company-logos/256/UTRS.png,Minerva Surgical,UTRS,#8391,$13.14 M,🇺🇸 USA,devices,No description
https://companiesmarketcap.com/img/company-logos/256/AHI.png,Advanced Health Intelligence,AHI,#8392,$13.1 M,🇦🇺 Australia,"Telehealth, Software, Tech, devices",No description
https://companiesmarketcap.com/img/company-logos/256/HUSA.png,Houston American Energy,HUSA,#8393,$13.08 M,🇺🇸 USA,"Oil&Gas, Energy",No description
https://companiesmarketcap.com/img/company-logos/256/NCI.png,Neo-Concept International Group,NCI,#8394,$13.02 M,🇭🇰 Hong Kong,No categories,No description
https://companiesmarketcap.com/img/company-logos/256/HRYU.png,Hanryu Holdings,HRYU,#8395,$12.99 M,🇰🇷 South Korea,"Internet, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/THUNDR.ST.png,Thunderful Group,THUNDR.ST,#8396,$12.99 M,🇸🇪 Sweden,"Video games, Entertainment",No description
https://companiesmarketcap.com/img/company-logos/256/MNPR.png,Monopar Therapeutics,MNPR,#8397,$12.95 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/SPI.png,SPI Energy,SPI,#8398,$12.81 M,🇺🇸 USA,"Renewable energy, Electricity, Energy",No description
https://companiesmarketcap.com/img/company-logos/256/UMAC.png,Unusual Machines,UMAC,#8399,$12.69 M,🇺🇸 USA,Aerospace,No description
https://companiesmarketcap.com/img/company-logos/256/SREINFRA.NS.png,Srei Infrastructure Finance,SREINFRA.NS,#8400,$12.67 M,🇮🇳 India,Financial services,No description
https://companiesmarketcap.com/img/company-logos/256/IMNN.png,Imunon,IMNN,#8401,$12.59 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/TURB.png,Turbo Energy,TURB,#8402,$12.44 M,🇪🇸 Spain,"Renewable energy, Energy, Electricity",No description
https://companiesmarketcap.com/img/company-logos/256/CANO.png,Cano Health,CANO,#8403,$12.43 M,🇺🇸 USA,Healthcare,No description
https://companiesmarketcap.com/img/company-logos/256/VERB.png,Verb Technology,VERB,#8404,$12.4 M,🇺🇸 USA,"Software, Internet, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/LIDR.png,AEye,LIDR,#8405,$12.39 M,🇺🇸 USA,"Tech, Tech Hardware, Lidar, Autonomous driving",No description
https://companiesmarketcap.com/img/company-logos/256/TWOU.png,2U,TWOU,#8406,$12.2 M,🇺🇸 USA,"Tech, Education",No description
https://companiesmarketcap.com/img/company-logos/256/OMH.png,Ohmyhome,OMH,#8407,$11.89 M,🇸🇬 Singapore,Real estate,No description
https://companiesmarketcap.com/img/company-logos/256/RVSN.png,Rail Vision,RVSN,#8408,$11.7 M,🇮🇱 Israel,Tech,No description
https://companiesmarketcap.com/img/company-logos/256/JUMPNET.NS.png,Jump Networks,JUMPNET.NS,#8409,$11.66 M,🇮🇳 India,"Telecommunication, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/DSS.png,Document Security Systems,DSS,#8410,$11.56 M,🇺🇸 USA,No categories,No description
https://companiesmarketcap.com/img/company-logos/256/3624.T.png,Axel Mark,3624.T,#8411,$11.53 M,🇯🇵 Japan,"Video games, Entertainment, Advertising",No description
https://companiesmarketcap.com/img/company-logos/256/ASTR.png,Astra Space,ASTR,#8412,$11.43 M,🇺🇸 USA,Aerospace,No description
https://companiesmarketcap.com/img/company-logos/256/RDHL.png,Redhill Biopharma,RDHL,#8413,$11.33 M,🇮🇱 Israel,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/PRST.png,Presto Automation,PRST,#8414,$11.28 M,🇺🇸 USA,"AI, Software, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/AIRI.png,Air Industries Group,AIRI,#8415,$11.13 M,🇺🇸 USA,Aerospace,No description
https://companiesmarketcap.com/img/company-logos/256/EMKR.png,EMCORE Corporation,EMKR,#8416,$11.07 M,🇺🇸 USA,"Aerospace, Wire and Cable Manufacturers",No description
https://companiesmarketcap.com/img/company-logos/256/GVH.png,Globavend,GVH,#8417,$11.04 M,🇦🇺 Australia,Transportation,No description
https://companiesmarketcap.com/img/company-logos/256/CTM.png,Castellum,CTM,#8418,$11.03 M,🇺🇸 USA,"Tech, IT security, IT services, Software",No description
https://companiesmarketcap.com/img/company-logos/256/LPTV.png,Loop Media,LPTV,#8419,$10.95 M,🇺🇸 USA,Entertainment,No description
https://companiesmarketcap.com/img/company-logos/256/HMGS.TA.png,HomeBiogas,HMGS.TA,#8420,$10.93 M,🇮🇱 Israel,"Energy, Renewable energy, Oil&Gas",No description
https://companiesmarketcap.com/img/company-logos/256/OTRK.png,Ontrak,OTRK,#8421,$10.86 M,🇺🇸 USA,Healthcare,No description
https://companiesmarketcap.com/img/company-logos/256/VCNX.png,Vaccinex,VCNX,#8422,$10.82 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/6468.TWO.png,Netmarble Joybomb,6468.TWO,#8423,$10.79 M,🇹🇼 Taiwan,"Video games, Entertainment",No description
https://companiesmarketcap.com/img/company-logos/256/MEGL.png,Magic Empire Global (Giraffe Capital),MEGL,#8424,$10.77 M,🇭🇰 Hong Kong,Financial services,No description
https://companiesmarketcap.com/img/company-logos/256/PWM.png,Prestige Wealth,PWM,#8425,$10.63 M,🇭🇰 Hong Kong,"Financial services, Management",No description
https://companiesmarketcap.com/img/company-logos/256/PIXY.png,ShiftPixy,PIXY,#8426,$10.6 M,🇺🇸 USA,"Professional services, Staffing & Employment Services",No description
https://companiesmarketcap.com/img/company-logos/256/ELAB.png,Elevai Labs,ELAB,#8427,$10.59 M,🇺🇸 USA,Cosmetics and Beauty,No description
https://companiesmarketcap.com/img/company-logos/256/OMI.V.png,Orosur Mining,OMI.V,#8428,$10.55 M,🇨🇦 Canada,"Mining, Gold mining",No description
https://companiesmarketcap.com/img/company-logos/256/6933.HK.png,Sino-Entertainment Technology,6933.HK,#8429,$10.51 M,🇨🇳 China,"Video games, Entertainment",No description
https://companiesmarketcap.com/img/company-logos/256/SGE.png,Strong Global Entertainment,SGE,#8430,$10.51 M,🇺🇸 USA,No categories,No description
https://companiesmarketcap.com/img/company-logos/256/MYNZ.png,Mainz Biomed,MYNZ,#8431,$10.5 M,🇩🇪 Germany,"Diagnostics and Testing, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/JEWL.png,Adamas One,JEWL,#8432,$10.41 M,🇺🇸 USA,"Luxury goods, Manufacturing",No description
https://companiesmarketcap.com/img/company-logos/256/ONVO.png,Organovo,ONVO,#8433,$10.4 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/WBUY.png,Webuy Global,WBUY,#8434,$10.33 M,🇸🇬 Singapore,"E-Commerce, Internet",No description
https://companiesmarketcap.com/img/company-logos/256/3639.T.png,Voltage,3639.T,#8435,$10.29 M,🇯🇵 Japan,"Video games, Entertainment",No description
https://companiesmarketcap.com/img/company-logos/256/VISL.png,Vislink Technologies,VISL,#8436,$10.28 M,🇺🇸 USA,"Telecommunication, Telecommunications equipment",No description
https://companiesmarketcap.com/img/company-logos/256/LMFA.png,LM Funding America,LMFA,#8437,$10.24 M,🇺🇸 USA,"Bitcoin, Bitcoin mining",No description
https://companiesmarketcap.com/img/company-logos/256/INPX.png,Inpixon,INPX,#8438,$10.23 M,🇺🇸 USA,"Software, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/TCRT.png,Alaunos Therapeutics,TCRT,#8439,$10.2 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/BREA.png,Brera Holdings,BREA,#8440,$10.16 M,🇮🇪 Ireland,Football,No description
https://companiesmarketcap.com/img/company-logos/256/VINE.png,Fresh Vine Wine,VINE,#8441,$10.15 M,🇺🇸 USA,"Alcoholic beverages, Beverages",No description
https://companiesmarketcap.com/img/company-logos/256/SIDU.png,Sidus Space,SIDU,#8442,$10.11 M,🇺🇸 USA,Aerospace,No description
https://companiesmarketcap.com/img/company-logos/256/BLBX.png,Blackboxstocks,BLBX,#8443,$10.08 M,🇺🇸 USA,"Financial services, Software, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/POS.AX.png,Poseidon Nickel,POS.AX,#8444,$10.01 M,🇦🇺 Australia,Mining,No description
https://companiesmarketcap.com/img/company-logos/256/ERNA.png,Eterna Therapeutics,ERNA,#8445,$9.9 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/PIRS.png,Pieris Pharmaceuticals,PIRS,#8446,$9.86 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/AGRX.png,Agile Therapeutics,AGRX,#8447,$9.8 M,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/SFS-B.IC.png,Sláturfélags Suðurlands,SFS-B.IC,#8448,$9.69 M,🇮🇸 Iceland,Food,No description
https://companiesmarketcap.com/img/company-logos/256/RBT.png,Rubicon Technologies,RBT,#8449,$9.57 M,🇺🇸 USA,"Waste & Recycling, Software, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/VWE.png,Vintage Wine Estates,VWE,#8450,$9.47 M,🇺🇸 USA,"Alcoholic beverages, Beverages",No description
https://companiesmarketcap.com/img/company-logos/256/FGI.png,FGI Industries,FGI,#8451,$9.46 M,🇺🇸 USA,Furniture,No description
https://companiesmarketcap.com/img/company-logos/256/ADN.png,Advent Technologies,ADN,#8452,$9.42 M,🇺🇸 USA,"Hydrogen fuel cell, Renewable energy",No description
https://companiesmarketcap.com/img/company-logos/256/MGOL.png,MGO Global,MGOL,#8453,$9.38 M,🇺🇸 USA,Clothing,No description
https://companiesmarketcap.com/img/company-logos/256/MINM.png,Zoom Telephonics,MINM,#8454,$9.27 M,🇺🇸 USA,"IoT, Tech, Tech Hardware, Networking hardware",No description
https://companiesmarketcap.com/img/company-logos/256/ASTI.png,Ascent Solar Technologies,ASTI,#8455,$9.26 M,🇺🇸 USA,"Renewable energy, Energy, Electricity, Manufacturing",No description
https://companiesmarketcap.com/img/company-logos/256/NVOS.png,Novo Integrated Sciences,NVOS,#8456,$9.25 M,🇺🇸 USA,Healthcare,No description
https://companiesmarketcap.com/img/company-logos/256/YVR.png,Liquid Media Group,YVR,#8457,$9.17 M,🇨🇦 Canada,Media/Press,No description
https://companiesmarketcap.com/img/company-logos/256/ADXN.png,Addex Therapeutics,ADXN,#8458,$9.11 M,🇨🇭 Switzerland,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/BNOX.png,Bionomics,BNOX,#8459,$9.03 M,🇦🇺 Australia,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/JNVR.png,Janover,JNVR,#8460,$9.01 M,🇺🇸 USA,Financial services,No description
https://companiesmarketcap.com/img/company-logos/256/LUCY.png,Innovative Eyewear,LUCY,#8461,$8.92 M,🇺🇸 USA,Glasses and contact lenses,No description
https://companiesmarketcap.com/img/company-logos/256/6626.TWO.png,GAME HOURS,6626.TWO,#8462,$8.7 M,🇹🇼 Taiwan,"Video games, Entertainment",No description
https://companiesmarketcap.com/img/company-logos/256/BRSH.png,Bruush Oral Care (Brüush),BRSH,#8463,$8.68 M,🇨🇦 Canada,"Electronics, Consumer goods",No description
https://companiesmarketcap.com/img/company-logos/256/MKL.AX.png,Mighty Kingdom,MKL.AX,#8464,$8.67 M,🇦🇺 Australia,"Video games, Entertainment",No description
https://companiesmarketcap.com/img/company-logos/256/SVRE.png,SaverOne 2014,SVRE,#8465,$8.57 M,🇮🇱 Israel,Tech,No description
https://companiesmarketcap.com/img/company-logos/256/MNTS.png,Momentus,MNTS,#8466,$8.57 M,🇺🇸 USA,Aerospace,No description
